,name,brain_neurons,left,right,sink,preliminary_LN,partially_differentiated,motor,unsplittable,class1,all_class1,n_class1,class2,all_class2,n_class2,merge_class,paper_clustered_neurons,center,ipsilateral_axon,contralateral_axon,bilateral_axon,incomplete,MBON_special-cases,accessory_neurons,duplicated_neurons,developmental_defect,missing_axon,missing_dendrite,duplicated_neurons_to_delete,brain_and_inputs,very_incomplete,axon_lat,outputs,inputs,a1_ascending,sensory,a1_sensory,reconstruction_incomplete,io,sensories,PNs,LHNs,MBINs,KCs,MB-FBNs,CNs,dSEZs,dVNCs,RGNs,pre-dVNCs,ascendings,MBONs,pre-dSEZs,FFNs,PNs-somato,LNs,simple_group,all_simple_groups,n_simple_groups,color,hemisphere,pair,pair_id,lineage,axon_output,axon_input,dendrite_output,dendrite_input,considered,selected,selected_lcc,sum_walk_sort,predicted_pair,predicted_pair_id,has_valid_predicted_pair,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,has_embedding,dc_level_1_n_components=10_min_split=32,dc_level_2_n_components=10_min_split=32,dc_level_3_n_components=10_min_split=32,dc_level_4_n_components=10_min_split=32,dc_level_5_n_components=10_min_split=32,dc_level_6_n_components=10_min_split=32,dc_level_7_n_components=10_min_split=32,dc_level_8_n_components=10_min_split=32,dc_level_0_n_components=10_min_split=32,sum_signal_flow,sum_signal_flow_asc,sum_rank_signal_flow,_inds
10831005,keystone right,False,False,True,False,True,False,False,True,keystone,['keystone'],1,,[],0,keystone,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,unk,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,LNs,['LNs'],1,#63878a,R,5030808,1172,unk,0.0,0.0,863.0,1077.0,True,True,True,0.1999999999999999,5030808.0,1172.0,True,-0.0170409914650879,0.1719461300160656,0.3722551303990505,0.1452272912609042,0.0885111629578235,-0.0931333731422706,-0.0415022767967109,-0.0250405980526394,-0.0567801686913028,0.0046264002419057,-0.0261963797083379,-0.0331264495011427,0.0166276247796481,-0.2000620888831125,0.2529700668204442,0.0305954186876638,True,2.0,5.0,12.0,25.0,51.0,51.0,51.0,51.0,0.0,1.0386920167500104,-1.0386920167500104,421.0,2899
3805641,ventral LN right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,LNs,['pre-dSEZs' 'LNs'],2,#63878a,R,8877795,1173,unk ventral  4 ,213.0,48.0,66.0,90.0,True,True,True,0.1818181818181818,8877795.0,1173.0,True,-0.0062995121422146,0.0924718430056977,0.2020670102909255,0.0882729522164303,0.0571333469045351,-0.0540009936586708,-0.0394545017875642,0.004668267733248,-0.0318483707645658,-0.0227001164564273,-0.0185700953115978,-0.0446359750797417,-0.0203153873575508,0.0844274973555935,-0.0273196367746508,-0.0055056023374029,True,2.0,5.0,12.0,25.0,52.0,95.0,155.0,155.0,0.0,1.5898581861943044,-1.5898581861943044,194.0,2397
7935088,35a PN bilateral right,False,False,True,False,False,False,False,False,uPN,['uPN'],1,,[],0,uPN,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,bi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PNs,['PNs'],1,#1D79B7,R,7934904,1174,unk,296.0,31.0,51.0,205.0,True,True,True,0.1999999999999999,7934904.0,1174.0,True,-0.0223048289320481,0.0997947541667154,0.1848723911089817,0.0384573082693444,0.0131280696130769,0.0121179750108504,-0.0223277569080568,0.0077298422914478,0.0423904047882446,0.0233883442777774,-0.021829266030312,0.0044836686200548,0.0434847978949244,0.0254816193380969,-0.1278470716398902,-0.0012749397298651,True,2.0,5.0,12.0,26.0,53.0,98.0,161.0,230.0,0.0,0.9495142020924902,-0.9495142020924902,469.0,2081
10990803,mPN iACT VUM R,False,False,True,False,False,False,False,False,mPN,['mPN'],1,multi,['mPN_subclass_multi'],1,mPN-multi,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,bi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,PNs,['PNs' 'pre-dVNCs' 'pre-dSEZs'],3,#1D79B7,R,9119558,1175,unk,683.0,56.0,3.0,299.0,True,True,True,0.3333333333333333,9119558.0,1175.0,True,-0.0138975457295971,0.146357165238799,0.1811200442157035,-0.0470034931471358,0.0044287932874124,-0.0018323343835226,0.0564858786981423,0.0462621650714043,0.1168332899107154,0.1032702357960747,-0.1180232172900794,0.032914080264272,0.2157864807189938,-0.0559112006079172,0.0001621812357897,-0.0714325077994894,True,2.0,5.0,12.0,26.0,54.0,100.0,165.0,234.0,0.0,0.7060150508154187,-0.7060150508154187,664.0,2879
10158972,clamp right,True,False,True,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,dSEZs,['dSEZs' 'pre-dSEZs'],2,#D88052,R,11105182,1176,BAmas12_ven_r,230.0,35.0,127.0,206.0,True,True,True,0.2,11105182.0,1176.0,True,-0.0043035254145954,0.0319936485892803,0.0459108747861302,0.0057538748198072,-0.0004823385249145,0.0027474610984261,-0.0067869140904749,0.0053104190196141,0.0009422391700652,-0.0166729331506399,0.0145675007739158,-0.0417792256000545,-0.0024452315067543,-0.0411474708199599,-0.0024942012445712,-0.004104265589483,True,2.0,5.0,12.0,25.0,52.0,96.0,158.0,158.0,0.0,0.8079412904221313,-0.8079412904221313,578.0,2871
14154154,cypress right,False,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,pre-dSEZs,['pre-dSEZs'],1,#FFDAC7,R,17545695,1177,unk,317.0,21.0,0.0,188.0,True,True,True,0.75,17545695.0,1177.0,True,-0.005021009262525,0.0283563732169192,0.0455812176810167,0.0124614896706806,-0.0019288821274848,-0.0078061726330336,-0.0028042873564891,-0.0001406508414993,-0.0082358170285075,-0.0226988585432635,0.0117183681718148,-0.0158123264940848,0.0028792003604593,-0.0405612725213211,0.0116698776508765,-0.0138582826433804,True,2.0,5.0,12.0,26.0,54.0,100.0,165.0,233.0,0.0,0.0203993800236367,-0.0203993800236367,1375.0,2659
16621864,ginkgo 2 right,False,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,3736500,1178,unk,295.0,15.0,62.0,131.0,True,True,True,0.2857142857142857,3736500.0,1178.0,True,-0.0031485670177072,0.0387562769397394,0.0728933323924419,0.0217366647666908,0.0108222101649005,-0.0107433293499648,-0.0117606959272079,0.0063900153798475,-0.0024092155891288,-0.0096749512181639,-0.0030826763195775,-0.031601792603588,0.0126030325983753,-0.0200856765998692,0.014638172367342,0.0019364181092916,True,2.0,5.0,12.0,25.0,52.0,96.0,157.0,225.0,0.0,0.7055009926168037,-0.7055009926168037,665.0,1921
4700182,vine right,False,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,3486950,1179,unk,261.0,25.0,52.0,293.0,True,True,True,0.25,3486950.0,1179.0,True,-0.0062623234352983,0.0697668562847275,0.1420850014715602,0.0523997297549686,0.0292907497315021,-0.0273443260382117,-0.0246522928888753,0.0064334611077497,-0.0125478836679261,-0.0146586981154144,-0.0095210340837623,-0.0350426681610306,-0.0059203117213803,0.0500710705202297,-0.0673025262332372,-0.0123769252148749,True,2.0,5.0,12.0,25.0,52.0,95.0,156.0,156.0,0.0,0.6388951045776371,-0.6388951045776371,727.0,2014
11543212,mPN iACT bilateral LOWER right,False,False,True,False,False,False,False,False,mPN,['mPN'],1,olfac,['mPN_subclass_olfactory'],1,mPN-olfac,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,bi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PNs,['PNs'],1,#1D79B7,R,3712893,1180,unk,885.0,37.0,0.0,403.0,True,True,True,0.2222222222222222,3712893.0,1180.0,True,-0.0193140306120079,0.15464099226236,0.2069879429019805,-0.0564163950184251,-0.0726288476427816,0.1044521829544844,0.0520228177347445,-0.0209858732753858,0.0699035375989196,0.1124278589553183,-0.1688322334146326,0.0690715536497642,0.0662817628459507,-0.1208245153940743,0.0280609343054584,-0.0507831464471699,True,2.0,5.0,12.0,26.0,54.0,100.0,165.0,234.0,0.0,0.8158264867691526,-0.8158264867691526,567.0,2528
16795524,mPN iACT bilateral UPPER right,False,False,True,False,False,False,False,False,mPN,['mPN'],1,olfac,['mPN_subclass_olfactory'],1,mPN-olfac,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,bi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PNs,['PNs'],1,#1D79B7,R,16795838,1181,unk,395.0,66.0,152.0,287.0,True,True,True,0.2307692307692307,16795838.0,1181.0,True,-0.0405052758863322,0.1435302768603589,0.2763735775579616,0.0576741685187788,0.044075507367085,-0.0159165984183772,-0.0072012060773919,0.0211394745009735,0.104047334297193,0.0505865030195979,-0.1078430785576836,0.0916597418428511,0.1786760250425849,0.0505305279694163,-0.0622727812238109,-0.025228935138593,True,2.0,5.0,12.0,25.0,51.0,51.0,51.0,51.0,0.0,0.9391467213040586,-0.9391467213040586,474.0,1842
4507955,N1_right,False,False,True,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,unk,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,FFNs,['FFNs'],1,#FF9CFF,R,16972043,1183,unk,215.0,27.0,0.0,82.0,True,True,True,0.3333333333333333,16972043.0,1183.0,True,-0.0012565925765633,0.0019942637226648,-0.0018948038379834,0.0061691192513298,-0.0079815398901752,-0.0038391427488872,0.0030324587515803,0.0015552427303958,0.0030734380840056,0.0014060193785424,0.0019387693589564,-0.0017220928412989,-0.0019469161983621,0.0012004924083598,0.0009279935462889,-0.0022346518178589,True,1.0,3.0,8.0,18.0,38.0,77.0,136.0,208.0,0.0,0.0776484884403726,-0.0776484884403726,1303.0,2028
17435678,HAS SOMA Neuron 17435679 right NL,False,False,True,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,unk,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,FFNs,['FFNs'],1,#FF9CFF,R,12199095,1184,unk,323.0,30.0,2.0,248.0,True,True,True,0.2,12199095.0,1184.0,True,-0.0029153540252007,0.0052604119678744,0.0005204810431427,0.0033566201258331,-0.0093378720707755,-0.0057947957297661,0.0010968432180016,-0.0049954543810814,-0.0019189151799712,-0.0072962431752462,0.0030955861537297,-0.0037102444382052,0.0078927983791956,-0.0071802868696917,0.0008622798766712,-0.0083194586380317,True,1.0,3.0,8.0,17.0,36.0,74.0,132.0,132.0,0.0,-0.2438503477250076,0.2438503477250076,1679.0,1773
1591351,GB: right,False,False,True,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,unk,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,PNs,['PNs' 'FFNs'],2,#1D79B7,R,8349454,1185,unk,563.0,161.0,2.0,423.0,True,True,True,0.25,8349454.0,1185.0,True,-0.0120482532664446,0.0453425146915926,0.0560686891488947,-0.0335059123483167,-0.0369803847553506,0.0052123297992325,-0.0017474632826835,0.0260053770037506,0.0177371954069121,0.0222893651495953,-0.0391757323229102,-0.0188996219892,0.0657421723558459,-0.0532733096722979,0.005701619770701,-0.0292725241149674,True,2.0,5.0,12.0,26.0,54.0,100.0,165.0,233.0,0.0,0.3579391588719379,-0.3579391588719379,973.0,2266
16751955,Dumbo_right,False,False,True,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,FFNs,['pre-dVNCs' 'pre-dSEZs' 'FFNs'],3,#FF9CFF,R,17096642,1186,unk,366.0,40.0,0.0,142.0,True,True,True,0.4444444444444444,17096642.0,1186.0,True,-0.0087691725130304,0.0482196187183563,-0.0170083139793821,-0.0469816350388365,0.0237427537073893,-0.0556683785428706,-0.0124381074262812,-0.0225343485228286,0.0386997346901647,0.0324137852470451,0.0231948109269758,-0.0156002914363677,0.0048218558288028,-0.0084229007627741,-0.0027887005966038,-0.0388421059414813,True,2.0,6.0,14.0,30.0,62.0,114.0,183.0,183.0,0.0,0.141861690031946,-0.141861690031946,1230.0,1847
8007556,oct1_right,False,False,True,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,bi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,FFNs,['pre-dVNCs' 'pre-dSEZs' 'FFNs'],3,#FF9CFF,R,16340998,1187,unk,523.0,33.0,0.0,181.0,True,True,True,0.7272727272727273,16340998.0,1187.0,True,-0.0101930765451528,0.0390011065711119,-0.028159353560183,0.0659568838760512,-0.0845362926622284,-0.0602662684885647,0.0194775335254974,-0.0227592933990501,0.019402682182835,-0.0033816859556518,-0.0043055997629176,0.0073118832099322,0.0199566700411303,-0.0017181967440994,0.000632917272826,0.0306527583909387,True,1.0,3.0,8.0,17.0,36.0,74.0,131.0,204.0,0.0,-0.626053774369226,0.626053774369226,2167.0,2073
8135412,SEZ FFN right,False,False,True,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,contra,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,FFNs,['pre-dVNCs' 'FFNs'],2,#FF9CFF,R,7313896,1188,unk,405.0,48.0,0.0,178.0,True,True,True,0.6,7313896.0,1188.0,True,-0.0099554651149816,0.0107900641408065,0.0017634338513813,-0.0250537532254055,-0.0345963543063345,0.0069755700942085,-0.0031913451115788,-0.0058388874850091,-0.0025765848145891,0.018680236191283,-0.0228015368749382,-0.0043844267777154,0.0104961169897493,-0.0054231784401035,0.0020703033385768,-0.0010381603557061,True,2.0,5.0,12.0,26.0,54.0,99.0,163.0,232.0,0.0,0.3947460141295384,-0.3947460141295384,938.0,2123
3420915,SOG into brain contralaterally right - paired with #3622234,False,False,True,False,False,False,False,False,FFN,['FFN'],1,,[],0,FFN,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,contra,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,PNs,['PNs' 'pre-dSEZs' 'FFNs'],3,#1D79B7,R,3622234,1189,unk,244.0,13.0,123.0,167.0,True,True,True,0.4285714285714285,3622234.0,1189.0,True,-0.0069407365806079,0.0190815331550671,-0.0090376612595962,-0.0224992080666422,0.012320075265889,-0.0320564861958009,-0.0077138273034196,-0.0104658523721501,0.0207999085428245,-0.0267712285763582,0.0463795046842445,-0.0279232001024165,-0.0007105642312664,-0.0155489125110342,0.0026541328379757,0.0123375770088328,True,2.0,6.0,14.0,30.0,62.0,113.0,182.0,182.0,0.0,0.0050943933661723,-0.0050943933661723,1395.0,2239
12805363,MBE22 right,False,False,True,False,False,False,False,False,MBIN,['MBIN'],1,OAN,['MBIN_subclass_OAN'],1,MBIN-OAN,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,contra,False,False,False,False,False,False,inter,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,MBINs,['MBINs'],1,#FF8734,R,11525714,1190,unk,179.0,81.0,78.0,75.0,True,True,True,0.5,11525714.0,1190.0,True,-0.0213376457965979,0.0303089730283838,-0.0281770711728818,0.0344470060425573,-0.0006584700456958,0.0295766073782433,-0.0375224281102493,0.0009772029785779,0.0047979231959876,-0.0049507486955067,0.0152373710383497,-0.0168510549802485,0.0025229859625491,0.0025394905504584,0.0196012601963601,0.0017202617833664,True,2.0,6.0,13.0,27.0,56.0,102.0,170.0,239.0,0.0,-0.3553333859879384,0.3553333859879384,1829.0,2555
7982307,CPf descending ipsilateral-like right,True,False,True,False,False,False,False,False,dVNC,['dVNC'],1,,[],0,dVNC,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,dVNCs,['dVNCs'],1,#A52A2A,R,1980134,1191,CPf_r,59.0,16.0,3.0,166.0,True,True,True,1.0,1980134.0,1191.0,True,-0.0009492182664958,0.0145596958371792,-0.0048672919446311,-0.0116237867241041,-0.0426016590306785,-0.0419934267591202,-0.0449431338796056,-0.0624300797309556,-0.026820458569579,-0.0004208940083459,0.0193176483219444,-0.0029213562098884,0.0535095531080898,0.0468767480638708,0.0388346393079293,0.0329863829941924,True,1.0,3.0,7.0,15.0,31.0,64.0,116.0,187.0,0.0,-1.253087282694188,1.253087282694188,2742.0,2075
11941255,Inter2 right,True,False,True,False,False,False,False,False,dSEZ,['dSEZ'],1,,[],0,dSEZ,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,True,False,False,False,False,False,output,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,dSEZs,['dSEZs' 'pre-dSEZs'],2,#D88052,R,9787859,1192,BAmas12_ven_r,319.0,47.0,0.0,127.0,True,True,True,0.3636363636363636,9787859.0,1192.0,True,-0.0013274290756767,0.0048243166737963,0.0016829303500372,-0.0045244122134611,-0.0008826767447397,0.0009267650130511,0.0012936924975052,0.0019862907478912,0.0042522564176168,-0.0103459653170897,0.0110916648538523,-0.011086186863563,-0.0020522109985765,-0.0117497718674548,-0.0036262957634131,-0.0027617572810786,True,1.0,3.0,7.0,16.0,33.0,68.0,121.0,195.0,0.0,0.4283818230721916,-0.4283818230721916,905.0,2575
9747710,Handlebar PN (CB on Right),False,False,True,False,False,False,False,False,tPN,['tPN'],1,,[],0,tPN,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,bi,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,PNs,['PNs'],1,#1D79B7,R,3991518,1193,unk,292.0,64.0,37.0,223.0,True,True,True,0.1428571428571428,3991518.0,1193.0,True,-0.013553285011395,0.0335169591895878,0.0535851695704304,-0.0131455338509981,-0.0088816964186019,0.0243070882902389,0.0273113469609841,0.0121903812347341,0.0448291784743951,0.0345092377264494,-0.0829767111618197,0.0434158805898872,0.0739261154587243,0.0127239828132374,0.0338145689313148,-0.01176376199651,True,2.0,5.0,12.0,26.0,53.0,97.0,160.0,160.0,0.0,1.169607235612983,-1.169607235612983,356.0,2967
12989453,DPLc ant med 1 right,True,False,True,True,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,unk,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,17732426,1194,unk,0.0,0.0,7.0,64.0,True,False,False,,,,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,2482
2432564,SEZ-IN-A01-right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,contra,False,False,False,False,False,False,inter,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,PNs,['PNs' 'pre-dSEZs'],2,#1D79B7,R,12740290,1195,BAmas12_ven_r,125.0,30.0,63.0,131.0,True,True,True,0.3333333333333333,12740290.0,1195.0,True,-0.0001065222149509,0.0001601055687955,-4.969037840766127e-05,-0.0003560713618677,0.0001677537674171,-0.0003027727075941,2.7646561170280985e-05,-2.602035478227477e-05,0.0004071209705379,-0.0005571068526751,0.0005416514156696,-0.0004721008280838,-0.0004255287450101,-0.0007522006820419,-0.0001239322207646,-0.0006246704881929,True,1.0,4.0,9.0,20.0,42.0,83.0,142.0,142.0,0.0,-0.0791749237524765,0.0791749237524765,1478.0,2318
17588623,ASB Strange Neurites right (defect?),True,False,True,False,True,False,False,False,unk,[],0,,[],0,unk,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,contra,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,16283590,1196,BLAv12_ant_r,174.0,25.0,259.0,97.0,True,True,True,0.5714285714285714,16283590.0,1196.0,True,-0.0024119535859893,0.0248827590765224,0.0010900860334628,-0.0612886966964805,-0.0557705601973868,0.0015490689040156,-0.0698505731419824,0.0693504442762676,-0.0101597459720699,-0.0050418670094681,-0.0124028027496358,0.0036658264052824,-0.0395644622542179,0.0005272600103846,-0.0301633395446441,-0.0028824552238965,True,1.0,3.0,7.0,16.0,33.0,67.0,67.0,67.0,0.0,0.6274196976704393,-0.6274196976704393,741.0,1739
2885630,UNK triple branch right; Ipsilateral BPL interneuron (hook target),True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,PNs-somato,['pre-dVNCs' 'PNs-somato'],2,#21CEF7,R,2910892,1197,BLDc_r,209.0,16.0,0.0,92.0,True,True,True,0.1818181818181817,2910892.0,1197.0,True,0.0001968511174074,0.0031312190972701,0.0034101746030695,-0.0154453462927254,-0.021745694952444,-0.0114138915863112,-0.042548677797009,0.0514085634292254,-0.015555107831524,-0.0131981860018664,-0.0277844759132693,0.033551752627363,0.0012617006478069,0.0028719023167054,0.0232494681401645,-0.0592171657962215,True,1.0,4.0,10.0,22.0,45.0,87.0,149.0,220.0,0.0,1.3680477821578911,-1.3680477821578911,276.0,2216
20911961,UNK descending 3 right,True,False,True,False,False,False,False,False,dVNC;dUnk,['dVNC' 'dUnk'],2,,[],0,dVNC;dUnk,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,ipsi,True,False,False,False,False,True,output,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,dVNCs,['dVNCs'],1,#A52A2A,R,17736654,1198,unk ventral  3 ,148.0,10.0,0.0,74.0,True,True,True,1.0,17736654.0,1198.0,True,-0.0008060089849088,0.0065623554879566,-0.0046122437837464,0.0205706828056162,-0.0274621820982075,-0.0189304980372466,0.0165745751218764,0.0047470819818237,0.0274673346573199,-0.0223205469755504,-0.0037166458871683,-7.997242971057385e-05,-0.0300890774890795,-0.0142451762643427,-0.0080058962037212,-0.0314241303892557,True,1.0,3.0,8.0,18.0,38.0,78.0,137.0,209.0,0.0,-2.1801381534831217,2.1801381534831217,2943.0,1636
18341449,BLVa12 local brush right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,21133456,1199,BLVa12_r,109.0,13.0,4.0,89.0,True,True,True,0.5,21133456.0,1199.0,True,-0.0011027523376173,0.0118139819427871,-5.173053602304059e-05,-0.0279004436370744,-0.0239673006839763,0.0043598097457172,-0.0290711467280216,0.026993773707598,-0.0063632927910119,-0.0016474124097448,0.0032886813328267,-0.0087241344825614,-0.0283306915627853,-0.0012977670195164,-0.0264950369925724,0.0171897335838345,True,1.0,3.0,7.0,16.0,34.0,70.0,125.0,125.0,0.0,0.42783754640439,-0.42783754640439,906.0,1816
21590962,BLP12 gripper 3 right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,11717040,1200,BLP12_r,56.0,17.0,0.0,56.0,True,True,True,0.6666666666666667,11717040.0,1200.0,True,1.4912401630420286e-06,0.0009811379707941,0.0001248007833616,-0.0059349547050995,-0.0084047749346123,-0.0050034630681122,-0.0184224023618211,0.0203228900676651,-0.00714912359065,-0.006202598247053,-0.0091407290685047,0.011752452560878,-0.0028772749631371,0.0022131966713387,0.0088480495760781,-0.0206298298492107,True,1.0,4.0,10.0,22.0,45.0,87.0,149.0,220.0,0.0,0.4403842037921394,-0.4403842037921394,892.0,1562
17031293,Hydra_right,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,PNs-somato,['pre-dVNCs' 'pre-dSEZs' 'PNs-somato'],3,#21CEF7,R,18106257,1201,BAlp_ant_r,191.0,43.0,0.0,66.0,True,True,True,0.6666666666666667,18106257.0,1201.0,True,-0.001957944835604,0.0183559790624149,-0.0177211526827876,0.0624876107164337,-0.0826871201004181,-0.057473379885953,0.0446982283040203,0.0213017851424625,0.0605794444097421,-0.0104162137698806,-0.0046070640048254,-0.0042028839635354,-0.0413068508183307,0.0094868143157427,0.0092212023007028,-0.0126382161257605,True,1.0,3.0,8.0,18.0,38.0,78.0,138.0,211.0,0.0,-0.9962467644396168,0.9962467644396168,2562.0,1506
1869592,FLON;right,True,False,True,False,False,False,False,False,LON,['LON'],1,,[],0,LON,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,8398900,1202,unk,203.0,19.0,0.0,66.0,True,True,True,0.3333333333333333,8398900.0,1202.0,True,-0.0103282058372636,0.0396653533162466,0.0402429680243261,-0.0599467159467022,-0.0558680343160492,0.0634235959054768,0.0534861269194864,-0.0101522931816237,0.0170032193090851,0.0555636690389475,-0.0709640369021396,0.0574827666239008,0.0144297181442971,-0.0135971620996954,-0.0341179943731635,-0.0115012773440982,True,2.0,5.0,12.0,26.0,54.0,99.0,163.0,232.0,0.0,0.9543046090402066,-0.9543046090402066,465.0,2324
8954310,BLP12 gripper 4 right; BLP12 a 10,True,False,True,False,False,False,False,False,unk,[],0,,[],0,unk,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,ipsi,False,False,False,False,False,False,inter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,unk,[],0,#ACAAC8,R,11717020,1203,BLP12_r,140.0,22.0,16.0,47.0,True,True,True,0.4,11717020.0,1203.0,True,-0.0002030718146602,0.0041660822695372,0.0008217034268313,-0.0175762904406909,-0.024566294878291,-0.0106502807556969,-0.0497753050086967,0.0547453896131342,-0.0173377048665272,-0.0170929774014147,-0.0314034873816495,0.0378642353631343,-0.0029489499582284,0.0067705119227714,0.0221588982511752,-0.0655374147648389,True,1.0,4.0,10.0,22.0,45.0,87.0,150.0,150.0,0.0,0.884561697717424,-0.884561697717424,515.0,2719
